customer_id,rate,amount,purpose,period,cus_age,gender,education_level,marital_status,has_children,living_situation,total_experience,income,job_sector,DTI,APR,ccr_tot_mounth_amt,ccr_payed_loan_tot_amt,ccr_act_loan_tot_rest_amt,loan_status
5538,19.39342462314224,4014.232859794608,Maintenance,17,18,Female,Educated,,No,Independent,122,608.3492898620893,Private,28.06572929683956,20.311607710659317,49.72458821484504,9468.80424620998,1451.2044244420028,0
14652,26.03892407459402,4411.4911131400495,Maintenance,39,54,Female,Educated,Married,Yes,Independent,142,950.5073765115972,Private,32.98798375925346,26.86993976285782,34.16396731662561,0.0,806.5179827009243,1
16808,14.755236536912944,677.4352199284845,Personal,21,59,Male,Educated,Single,Yes,Dependent,66,489.3113727974566,Private,22.101033313469166,19.81838565158456,50.923922249958025,10563.102558868844,0.0,0
760,17.95215563723257,300.0,Maintenance,24,41,Male,Unknown/Other,Single,No,Dependent,219,946.1569608883742,,28.513195453537243,19.829259111096817,14.229904154356802,2782.225649558948,0.0,0
11864,17.825494353144595,4243.319305172256,Personal,34,56,Female,Unknown/Other,Married,No,Dependent,117,811.0907323020083,Public,33.47895787651738,22.889491935068097,96.52710763131104,0.0,1323.610709749078,0
12752,20.104469324459803,4038.7976699366736,Personal,14,36,Male,Educated,Married,Yes,Dependent,132,237.43785957289407,Private,32.29717690296553,22.937391089246624,143.69927303744748,4636.975328875211,0.0,1
15890,19.772888555330667,1557.6307983666095,Personal,23,42,Male,Educated,,Yes,Independent,191,584.0842496569549,Public,23.99768337340294,23.05805307320246,31.628117403058027,4261.343530864106,1621.7046751587163,0
2879,18.25166624316327,3554.1950218162847,Maintenance,11,37,Male,Unknown/Other,Single,No,Independent,80,654.5592211152126,Private,34.30298690036847,18.73097077138923,73.98979923473743,0.0,783.7467707397516,0
5329,14.756142719402352,3111.9122599981074,Personal,21,52,Female,Educated,Married,No,Independent,139,635.6769881910994,Private,32.678281567463586,19.92683957503951,38.75315889080109,0.0,0.0,0
14748,23.26050426059499,3098.23039456314,Personal,7,35,Female,Educated,Married,No,Independent,21,371.4186118607519,Public,24.66968029999962,22.887581067771933,44.0605636933919,1609.5210825454587,0.0,0
11568,16.019876630900068,3011.498425854772,Personal,17,52,Male,Educated,Married,Yes,Independent,87,845.5836577759461,Public,26.898356173930814,23.34882147645793,21.778820532802488,15263.062350488,2107.3830616545547,0
8338,27.360274614148047,479.5203310189954,Maintenance,19,39,Male,Unknown/Other,Single,No,Dependent,364,552.740002127394,Private,41.91288581319146,21.32000658143426,149.4133897228666,0.0,540.6669630759261,1
14961,16.053584323877597,4083.1849441240784,Personal,25,39,Male,Educated,Single,Yes,Independent,194,799.4050760319184,Private,25.55745634900481,19.24136710586321,61.79042523673803,4358.326363463564,391.0838391886565,0
1327,25.94435271517127,1824.114709599476,Maintenance,31,62,Male,Educated,Single,Yes,Dependent,178,459.0754497442329,Private,33.85778443430718,25.938596861023505,63.98654377535729,11157.327140003195,0.0,1
12680,21.361883753392416,4315.614867415526,Maintenance,7,49,Male,Educated,Single,Yes,Dependent,0,341.7447529998879,Private,37.93478194007526,27.544493631171072,38.9030651482082,7229.550077457112,3531.5693341048923,1
5717,26.59055380436706,2301.655503812239,Personal,25,30,Male,Educated,Single,No,Dependent,0,670.7262024505216,Public,35.88422588818476,27.00547009099851,22.459263093935316,471.6888049534682,2232.633967200848,1
9746,16.914651030067105,,Maintenance,21,51,Male,Educated,Single,Yes,Dependent,121,652.320314022955,Public,26.748614325298306,21.035540810885006,0.0,1534.6610711719422,0.0,0
2348,23.171847897884337,1068.8655032594786,Personal,20,29,Male,Unknown/Other,Married,Yes,Independent,321,527.5497898356062,,26.206113439863906,23.815745306790483,77.47395514426344,9934.01386028117,0.0,0
8619,16.42810639721141,4147.258595367774,Personal,11,34,Female,Unknown/Other,,No,Dependent,149,701.4434699667208,Private,27.346605604021768,18.99140135378174,92.02815325213652,4845.247735282027,0.0,0
693,16.315922019347337,3969.90113136143,Personal,8,34,Female,Unknown/Other,Married,Yes,Independent,191,849.1558684599423,,30.985812515596727,17.163759741268752,4.177985901876763,12378.383277055773,917.8174625652993,0
15193,22.361289730580445,300.0,Maintenance,28,54,Female,Unknown/Other,Married,Yes,Independent,47,647.7508452387814,Private,24.172438963680666,20.633868921946974,15.708438860237578,6119.115579901361,0.0,0
7050,19.12635260599795,2553.969312490175,Maintenance,30,39,Female,Educated,Single,No,Dependent,104,1059.9290710206506,Private,26.963440014262154,19.137588515318527,97.37759900047344,8520.403443267753,0.0,0
4554,20.482851085135525,4679.733289104354,Maintenance,37,48,Male,Unknown/Other,Single,Yes,Independent,167,798.1218146352041,Public,26.672303340182182,22.36625930583936,29.56598631930946,0.0,1656.410869605667,0
10612,23.690386110806493,300.0,Personal,21,35,Male,Educated,Single,Yes,Dependent,116,469.27946614138114,Private,44.03253645306578,28.30954246476663,30.497743871381868,300.8737165493899,1137.8811384914547,1
7257,22.689377883133822,300.0,Maintenance,20,29,Female,Educated,Married,Yes,Independent,73,323.11662518695675,Private,51.7961621459534,25.238385841505423,170.8840859383037,0.0,44.56773823516789,1
9935,15.689339601082382,4526.77137670031,Personal,30,32,Male,Educated,Single,No,Independent,95,601.9689902610758,Private,23.628411603562604,22.44347239910873,139.33319774610968,9849.609773096015,2339.966870951681,0
10981,20.53649868525149,4176.726097414355,Maintenance,22,44,Male,Unknown/Other,Single,No,Dependent,91,846.5725169392031,Private,25.954642619246865,21.4706393113726,35.78714495491523,11124.323008779673,108.77987114260792,0
8571,19.63501963555267,2758.2680555311845,Maintenance,22,33,Female,Unknown/Other,Single,No,Dependent,215,73.0,,29.01168533157629,20.67595640556978,0.0,6921.797314734007,45.84466074433488,0
8724,19.336417028769887,2901.3823745854984,Maintenance,18,22,Male,Educated,Married,Yes,Independent,74,599.3611524229759,Public,22.799032929169307,23.11895787869531,4.874287093216019,7116.297686614457,0.0,0
16558,18.04250285019404,4368.952194120977,Personal,22,28,Female,Unknown/Other,Married,No,Independent,30,547.9761567732904,,49.57934470643676,21.02766047987852,45.53157788961968,5869.7647332190045,0.0,1
6304,14.905817230845848,1940.8892879068935,Maintenance,28,21,Female,Educated,Married,No,Independent,175,1000.4567800423592,Private,28.16770174450278,21.267508197360744,0.0,6275.967236812116,2172.717976777947,0
15997,18.166943277747382,5364.626490220263,Maintenance,34,52,Female,Educated,Single,Yes,Dependent,74,670.9898507004898,Private,31.987644215716603,20.38847922552916,0.0,0.0,0.0,0
3451,17.176578242821996,2544.1163550598235,Maintenance,20,42,Female,Unknown/Other,Single,Yes,Dependent,102,73.0,Private,29.84163070699399,22.80242411720012,74.79629990087861,3944.4472831017774,1624.1700582636852,0
473,20.87779845869839,5345.088316153112,Maintenance,14,20,Female,Unknown/Other,Married,No,Independent,128,342.1604588293666,,34.84186204168011,17.46302375056,0.0,7614.901590268857,2591.853432655822,0
8933,23.832289568082807,3639.216000364037,Maintenance,3,23,Male,Educated,Married,No,Independent,61,327.88101898298777,Private,28.829270877953128,17.483522648200598,5.453147833631164,5914.626980938606,1652.0032466311006,0
7240,24.393132565954684,4232.675923636142,Personal,8,30,Female,Educated,Single,Yes,Dependent,133,196.16999164261443,Private,22.69070734452156,22.1218945110934,47.544474096445406,2330.5215317268226,0.0,1
5533,18.100444231725977,,Personal,10,50,Female,Educated,Single,Yes,Independent,231,1135.3589524780873,Public,27.28442681266528,17.607206086915184,43.24354448416969,9688.041596157513,1700.0777765767418,0
1851,20.32633471363527,2785.829689914532,Maintenance,25,65,Male,Educated,Married,Yes,Independent,144,1016.183694933702,Private,35.64319738348414,23.125011037630617,44.15702241058462,1757.0413807499167,213.56717018985276,0
15788,19.71232598795318,1338.453894926715,Personal,36,33,Male,Educated,Married,Yes,Independent,97,725.3714697697051,,29.94532456597593,18.60707160804816,73.78737673578843,7916.155261777189,780.5068870198525,0
4407,18.408594708138143,4280.218721419129,Personal,25,39,Male,Educated,,Yes,Dependent,125,715.3518370246899,Private,25.247340689786483,21.029946919722487,0.0,0.0,1508.4810139650524,0
479,18.99426772375705,2910.845699200693,Personal,21,51,Female,Educated,Single,No,Dependent,84,673.0150790052518,,26.02957632365352,20.94752394182617,55.69383042107018,10023.1258807778,0.0,0
6414,16.310122057348327,4468.842671761323,Maintenance,20,25,Male,Unknown/Other,Married,Yes,Dependent,192,779.8595771016214,Public,23.78143636085884,20.895120486944336,62.70120540024808,4020.97732437302,2171.7725313789224,0
1654,20.08834995444794,2578.999292287293,Maintenance,24,39,Male,Educated,Married,No,Dependent,0,558.6210324568665,Private,31.790219708105266,22.533412963897145,83.89405953029902,4386.274977794814,1173.1133844499552,0
16190,22.93746212758412,3134.4097295566817,Maintenance,27,23,Female,Unknown/Other,Single,No,Dependent,33,697.3381665971251,Private,33.33476719318789,21.89929436188873,47.85884850232763,5543.791589040953,1017.2925159969452,0
10007,22.884125395202677,3602.455791342645,Personal,36,39,Female,Educated,Single,Yes,Independent,112,977.9288088538552,,26.455847300636915,21.734961147116827,0.0,190.87314925390365,911.6223412485324,0
13653,17.459399849637066,2662.721389868769,Personal,41,33,Male,Unknown/Other,Married,Yes,Independent,222,752.0644244770899,Public,26.870936380730317,21.89560283035216,5.149784140124289,0.0,3029.802347846753,0
1776,21.11692002457613,6073.32480613834,Personal,17,47,Female,Unknown/Other,Married,No,Dependent,219,868.6179529883923,Public,29.252239937203964,19.60741844015523,63.10211169892404,5032.154776901922,0.0,0
3214,17.480001858979374,3339.606055907987,Personal,14,51,Female,Educated,Single,Yes,Independent,134,203.42628549642984,Public,26.43006148995635,22.111180482616724,92.8712960000828,0.0,254.17303870473077,0
454,19.53660662758749,3669.9854114251657,Maintenance,25,39,Female,Unknown/Other,Married,No,Dependent,86,519.3516719498397,Private,27.677602578314094,19.728164622435237,0.0,0.0,976.6869937851357,0
5297,17.760779654798856,2930.39728537934,Personal,14,38,Female,Educated,Single,Yes,Independent,27,564.2746455976873,Public,26.862887545170118,20.42311895822405,38.430884558256665,7097.598086994258,195.29946841425163,0
3250,19.651465816746207,475.98445397688647,Maintenance,11,25,Female,Unknown/Other,,No,Dependent,119,376.1000792606599,,30.511077482121145,18.835141276078726,86.19963855081494,261.28710252625297,516.5073262820289,0
447,17.850524354012908,1471.773099693414,Maintenance,28,37,Male,Educated,Single,No,Dependent,127,1237.7280492264083,Private,41.743208276791655,20.799003991566558,21.404060384733995,4861.044868479653,113.60027343664753,0
4228,17.85216360203924,3013.7770794987136,Personal,28,55,Female,Unknown/Other,Single,Yes,Independent,40,775.6839048506735,Private,31.51090902392211,23.251412582289795,28.346206717651512,5079.921490513714,647.9905318662909,0
3416,23.550810169096756,3749.597911780913,Maintenance,24,39,Male,Educated,Single,Yes,Independent,0,652.4362669493565,Private,37.17142952116626,26.650291302082387,100.42449123935836,5632.76068369453,1341.1763023354915,1
2501,19.18652963581948,2666.788081445358,Personal,20,59,Male,Educated,Married,No,Independent,200,590.7160033670045,Private,29.087317513379222,22.45908405634477,16.41282169238742,10691.507801778538,826.7679359214908,0
15851,28.34412734127595,3926.8948811583714,Personal,41,18,Female,Educated,Married,Yes,Independent,188,738.8037185100163,Private,34.87006681096634,26.76409248830564,129.41457680661497,0.0,0.0,1
17171,17.145025063011925,2911.874977492314,Maintenance,3,52,Female,Unknown/Other,Married,Yes,Independent,172,236.21574700772413,Private,29.853285474505988,27.113550340243897,62.095459018889166,11239.662179925524,1060.935959878566,1
6950,18.111975971063,2910.636969175329,Maintenance,11,46,Female,Unknown/Other,Single,No,Dependent,164,249.198766372448,Public,34.08239748567818,22.16498123174938,57.04533414245182,1405.210053378138,108.85811929910454,0
16652,21.635172585583952,3353.4058872273927,Personal,17,24,Female,Educated,Married,Yes,Dependent,152,1229.7017592244094,,37.41337175944656,21.3163699669932,84.19463376780128,6717.3582091550825,1707.4656795148949,1
1548,19.8988677468059,5787.974676807118,Personal,20,18,Male,Educated,Married,No,Independent,427,205.8589948009041,Private,27.77138036511224,22.84326175366561,0.0,5301.787059420698,793.8777327103546,0
12290,16.632788597828018,3194.2033970822995,Maintenance,25,52,Male,Educated,Married,No,Dependent,109,740.7300024765713,Private,38.09296653304934,21.736198698617613,28.224647024139315,11090.672211028068,2237.843862159129,0
5782,17.353427072935688,7198.393574444228,Personal,14,25,Male,Unknown/Other,Married,Yes,Independent,47,498.6140095540764,Public,32.73221166118162,23.90152888139882,34.241654110503646,8297.392752611378,1572.3280219260891,0
8037,22.2547625457844,6434.210593209238,Maintenance,28,24,Female,Unknown/Other,Married,No,Independent,0,227.72600137115995,Public,29.91245510873292,28.58162010608852,144.30562261128878,3091.295837758128,1682.7254207635317,1
16817,24.468626927706705,1391.9383759738002,Maintenance,28,44,Female,Educated,Single,Yes,Independent,179,529.9105244553785,Public,42.56624870407112,21.73833294614133,23.54714562989397,8929.945871447693,0.0,1
1292,19.512369453430907,2419.6821202382557,Personal,19,36,Female,Unknown/Other,Married,No,Dependent,204,820.1700214459113,Private,38.532222438115824,24.40078065300173,174.50499484808392,0.0,1479.803855362501,1
3805,18.59161358655944,2000.9082413272645,Maintenance,21,37,Male,Unknown/Other,Married,No,Dependent,83,483.3293049508786,Public,27.76582531423306,21.3731936649468,0.0,1776.5472587830263,617.7408512277191,0
5156,17.985242370347628,2873.6808637983268,Personal,27,35,Male,Unknown/Other,Single,Yes,Independent,0,509.4601090953315,Private,50.12942131068594,31.90248668918348,63.313646058750976,3127.8118240316585,1484.1993820331588,1
12480,21.02591348417453,,Maintenance,14,46,Female,Unknown/Other,Married,No,Independent,249,298.98300020439325,Private,28.418118499462512,22.11173223106333,4.259188497327664,5116.2390159707775,0.0,0
4054,21.80412639777715,3880.016997016002,Personal,16,28,Male,Educated,Single,Yes,Dependent,158,806.3168184792842,,30.01021954151706,22.06113042203061,44.2876089762962,4777.773056440641,1306.6832114029187,0
1628,24.295272372260698,2938.7653923387106,Personal,24,39,Female,Educated,Married,Yes,Independent,325,624.1084772398654,Private,35.481865802163924,22.862873661091538,0.0,6440.985132762283,1471.3462354232483,1
15922,16.291922205744168,2665.0202680504744,Maintenance,33,23,Female,Educated,Married,No,Dependent,0,73.0,,28.26077677848961,18.75908778050675,8.741681809691897,11877.845792457105,890.8882177412213,0
14240,25.718305752862875,4883.587618253066,Maintenance,29,39,Female,Unknown/Other,Single,Yes,Dependent,76,346.8263532197621,Private,37.73741624307887,18.906727468183032,0.0,3432.148347031067,0.0,1
10616,16.26903361076108,3423.8526180459985,Maintenance,42,31,Male,Unknown/Other,Single,Yes,Independent,117,774.2871243386919,Private,34.64798767394174,19.397223009946742,5.9511174697478175,11628.339490058768,1417.7406111702903,0
10190,21.40216200041511,1558.1308213815607,Personal,31,29,Male,Educated,Married,Yes,Dependent,0,485.0103174503929,Private,26.151017035998898,21.729316893664443,44.06740358166167,4990.929576884271,0.0,0
15771,25.71223457963525,4176.761545001985,Personal,3,35,Male,Educated,,Yes,Dependent,100,781.5152472114838,Private,37.08851304184619,25.634622968203008,109.49400552326676,7850.302909561661,698.5364976808364,1
15203,21.190448947131998,4390.356173700468,Personal,33,46,Female,Educated,Single,No,Dependent,98,73.0,Private,29.464218584594363,19.14617103672652,52.23359592628651,59.83903509251832,981.9581483503044,0
1496,16.664256572291045,676.9961478779874,Maintenance,27,28,Male,Unknown/Other,,Yes,Independent,64,453.6663233457854,Public,25.585824879109023,22.35362427286457,3.577717565443752,5467.854465103196,1160.6783459526678,0
9135,17.884693681692454,,Maintenance,20,42,Female,Unknown/Other,Single,Yes,Dependent,238,630.5001630794831,Private,27.17351753015049,17.627562268665823,63.36471350508201,9686.84878717815,2715.6025211480646,0
16727,26.82873372918966,300.0,Personal,28,31,Male,Unknown/Other,Single,No,Dependent,145,415.6877824636081,Private,42.87140852868517,19.553365916965465,86.33338239271106,0.0,3121.9062562360223,1
9429,18.76697060410107,3082.7298816119014,Maintenance,20,31,Male,Educated,Married,Yes,Dependent,259,386.21043560522304,Public,28.3836895686582,21.58391577038737,0.0,6372.176311953225,220.1965184635476,0
15460,18.79813252362593,3545.412031178152,Maintenance,15,43,Female,Educated,,Yes,Dependent,57,1110.9901804175129,Public,32.752973909867926,17.964805479874283,0.0,2879.914641463381,0.0,0
8058,22.437035192386407,3981.086806849059,Personal,17,47,Female,Educated,Single,Yes,Independent,151,181.8027833817016,Public,37.25161622980018,21.50952079887927,183.3804249964404,7742.704485982288,0.0,1
9350,19.882300852119528,5561.955484560584,Personal,37,29,Female,Unknown/Other,Single,Yes,Dependent,50,861.5360914198382,Private,30.61855133100546,20.325068684841987,2.471209937046787,0.0,391.1396861936665,0
8499,19.950196659081303,5249.275547185411,Personal,8,30,Female,Educated,,No,Independent,112,608.7989841513664,,26.749261915179645,18.765611874443987,0.0,7278.068737092835,191.6368959122401,0
5684,19.232331956139426,2368.07730956871,Maintenance,27,18,Female,Educated,Single,Yes,Independent,113,638.7910605880852,Public,25.87994770898044,19.927434486015542,0.0,10123.565485041014,1738.2948202996797,0
11366,21.69705180132958,3119.8586442877186,Personal,29,38,Male,Educated,Married,Yes,Dependent,91,369.9423379274385,Private,26.53058839094216,17.599118966642678,47.76465044302955,3079.9030353798044,0.0,0
5223,20.29833534176924,3339.072770721873,Personal,21,32,Male,Educated,Single,Yes,Dependent,177,791.905514552703,Private,24.188222245890795,20.339080196863247,71.10907591855093,12699.470587486712,0.0,0
5588,18.207003428227647,3421.990009936166,Maintenance,22,30,Female,Educated,Married,No,Dependent,152,419.333060836553,Private,29.568382108116456,20.11700567571312,84.59919372345027,6120.950647450558,587.8187386229848,0
7164,20.04194377153046,,Maintenance,11,59,Male,Unknown/Other,Single,Yes,Dependent,88,1126.2558248317737,Public,39.32181958243036,30.01118877798146,97.027893838857,6567.408665889596,2241.4711253343394,1
5837,22.168848695966823,4785.735771350889,Personal,14,52,Female,Unknown/Other,Single,Yes,Independent,230,975.3985698649104,Private,18.69225664448688,21.11363919620102,87.72041503088555,0.0,686.1560438084109,0
3217,21.30662700058459,2520.156771827475,Personal,26,38,Female,Educated,Married,Yes,Independent,172,1108.8897570293757,Private,24.35355015020223,19.60209397935519,78.02537845415317,2651.0690926114,0.0,0
14495,19.718931975078934,2900.770995871983,Personal,34,52,Male,Educated,Single,Yes,Dependent,0,927.2978077475937,Private,24.140220162256604,22.72634820546724,49.74985183033,2387.8218900937377,658.2392252075463,0
11880,24.367567150942133,300.0,Maintenance,20,66,Female,Educated,Single,Yes,Dependent,86,510.4693169189611,Public,34.31116977059336,24.90871477562347,0.0,11734.889970982493,1006.5802863982268,1
15005,19.49068702848102,2591.409173160824,Maintenance,24,34,Female,Unknown/Other,Single,No,Independent,197,354.8750060918927,,30.382649516689565,25.023170680701448,0.0,5503.017439644808,0.0,1
5292,21.813149041498317,4732.557650457806,Personal,23,25,Male,Educated,Single,No,Dependent,284,519.4607614270789,Public,27.05685774999228,19.838978567086148,42.97927179006995,6658.660804080085,0.0,0
2484,20.168041377827183,6247.727407847247,Maintenance,33,48,Female,Unknown/Other,Single,No,Dependent,123,581.8583594560833,Private,31.72751392977756,17.882697751260473,72.19264931040229,1777.9949926259378,0.0,0
960,16.36942516356951,,Personal,31,40,Male,Unknown/Other,Single,Yes,Dependent,12,413.6344063714673,Public,32.15106938012654,20.765641153294403,91.93409543893328,8789.329564321013,684.1700274848586,0
16683,19.40005738162215,3311.849823184771,Personal,35,45,Male,Unknown/Other,Single,Yes,Dependent,363,450.394339839503,Public,25.317220403131994,20.984017554603344,70.32278243490713,11542.307827511602,1538.3091551433615,0
16499,20.954158859223448,3454.049672745845,Maintenance,19,52,Male,Unknown/Other,Married,No,Independent,0,582.4451289795196,Public,24.727897739027945,22.615141648188576,80.34821708461237,7105.843380725682,1223.691471087433,0
14852,19.989388299150573,3937.377497991593,Maintenance,36,42,Male,Educated,Single,Yes,Dependent,170,766.4394189092352,Private,28.37307500815207,22.2935648378875,42.99877391025135,208.31516159160128,1224.1222857387104,0
8125,15.703854398790178,4312.041234280042,Maintenance,30,29,Male,Educated,Married,No,Dependent,196,704.765329592536,Public,26.6106122841517,22.50380911120284,18.30156020558572,0.0,0.0,0
11296,22.806916224611427,2458.0328190568944,Maintenance,22,35,Female,Unknown/Other,Married,Yes,Independent,138,419.4666891268687,Public,19.94984256727584,22.36281102783581,37.68353537385785,0.0,0.0,0
8293,17.15065399682449,4381.821825921687,Maintenance,33,35,Male,Unknown/Other,Married,No,Dependent,167,785.6078121461818,Private,28.133649611800426,21.534984965377824,0.0,7077.358122165981,1495.5901977975918,0
1154,19.0142734835916,,Personal,5,57,Female,Unknown/Other,,Yes,Independent,28,434.227322548601,Public,28.24878980293842,23.072059870839507,10.675140524310262,8372.078522392023,1087.2365518311667,0
2853,18.919147365686023,5062.750031062262,Personal,27,20,Male,Unknown/Other,Married,No,Dependent,43,322.67240988205424,Private,42.50439565314954,23.32423740336231,122.295169814531,0.0,1906.4187106405127,1
9849,24.30467685339073,5146.551327277753,Maintenance,15,18,Female,Educated,Married,Yes,Independent,207,73.0,Public,39.16457963245308,16.602868371703913,0.0,0.0,870.827907051371,1
3391,24.686619898831964,3198.137170257554,Personal,17,61,Female,Unknown/Other,Single,No,Independent,0,73.0,Public,20.567735591823837,25.96779041986189,25.664920008819102,3284.8415615538543,1075.5621923899926,1
15933,17.385272509410598,2667.627388158646,Maintenance,33,44,Male,Educated,Single,No,Independent,55,672.3248451250495,Private,31.547351428901464,23.47580308205464,69.41204339847732,8423.22388976891,0.0,0
15177,21.141571077849296,3543.681887000864,Maintenance,13,34,Female,Unknown/Other,Married,Yes,Independent,109,122.69995065375662,Public,26.86839789400184,23.806370473803472,60.595794400494825,0.0,900.3622264713133,0
4045,14.109154390071216,300.0,Personal,23,40,Male,Unknown/Other,Married,No,Dependent,180,495.17789454232894,Public,24.68296297739628,22.19790508535334,61.88097359207274,4956.627727667671,85.54438194808677,0
16307,15.837598008086246,,Maintenance,18,55,Female,Unknown/Other,,No,Dependent,0,553.5685020276007,Private,29.678555108194672,20.02152142059492,95.03726473175207,4315.684494580624,0.0,0
12631,16.783886390707984,3752.526990798344,Maintenance,31,36,Female,Educated,Married,Yes,Dependent,51,249.9628008104582,Public,27.769085908400942,20.317537852359028,55.994922356216215,9177.466287409818,616.8777526356221,0
1237,22.56164166194196,5148.697430184473,Maintenance,32,43,Male,Educated,,Yes,Independent,102,326.638333567168,Private,26.48853665357161,19.281468214146887,98.66155860241513,2287.8051346419084,0.0,0
15220,24.439437829511498,,Personal,22,39,Female,Educated,Married,No,Dependent,199,1286.2317366628658,Public,32.2921938767853,23.84778843217095,15.343499978076052,2297.2823893306613,400.0373834632183,1
621,20.81293452528933,2477.363764448039,Personal,22,24,Female,Educated,Single,No,Independent,70,760.7141811158058,Private,30.797054546112943,23.537623853995772,24.94538025125815,1059.1836621403168,868.8326743840107,0
1124,18.6225601485475,533.6513303908109,Maintenance,36,18,Male,Educated,,No,Dependent,191,1128.6467258534703,Public,25.293396122105563,20.192370438530837,0.0,5587.71624135797,455.62733388501664,0
15226,18.9986993434299,1098.121256213739,Maintenance,16,37,Male,Educated,Single,Yes,Dependent,222,394.5677754693856,Public,25.25643867147401,21.19807464289293,89.93617237096174,12617.925749817789,1324.279351495945,0
13387,26.569603713802323,2837.6482504526234,Maintenance,19,50,Male,Unknown/Other,Single,Yes,Independent,74,680.9142107298769,Private,43.14593743413269,25.39675891556884,134.9439610027754,5136.9003365108365,708.7179999468658,1
13286,25.56023586325296,2057.6491184723423,Personal,23,28,Male,Unknown/Other,Single,No,Dependent,107,502.2325261912103,,44.89516755354456,22.99853448478121,107.14585446493297,0.0,0.0,1
15808,19.83103837752338,5500.952841080734,Maintenance,29,27,Male,Unknown/Other,Single,Yes,Dependent,69,970.373265204492,Private,35.799987558428526,21.045965206830925,41.38064721290131,367.7848029239794,0.0,0
5283,16.943668358179288,3634.21912810397,Maintenance,34,32,Male,Educated,Married,Yes,Independent,144,253.6477165592836,Private,36.67031107911892,18.227831911060036,0.0,2225.820179551371,0.0,0
13127,15.82462525871284,1562.2652176906154,Maintenance,16,27,Female,Unknown/Other,Married,No,Independent,182,257.86215600647296,Public,35.35416447371379,18.89863290194796,114.33837092438468,0.0,397.5391969351701,0
8989,23.882891149333048,2210.096706945404,Maintenance,20,29,Female,Educated,Married,Yes,Dependent,274,304.6522638887297,Private,39.28839041400824,30.349189577133902,40.46670756203816,0.0,236.2882230748272,1
6483,18.66053352090252,3148.194423831725,Maintenance,27,26,Male,Unknown/Other,Married,No,Independent,156,104.89021463880896,Public,27.691535613760045,20.894798719672643,63.73690889540744,10345.416846441078,212.78880210871,0
7615,19.591427966951645,2449.1902913744766,Maintenance,19,63,Male,Educated,Married,No,Dependent,39,1180.6655457606605,Private,34.02518984358958,20.519252045237387,0.0,2835.8555549049697,2069.305030350084,1
4505,14.494725084081397,1689.1412753107056,Personal,38,36,Female,Unknown/Other,Married,No,Dependent,173,519.626326998758,Public,38.94990381391234,21.77171405747841,9.56036859070074,4838.7508863680505,1952.3702155600708,0
17190,20.72710795382525,2675.639803097995,Personal,30,42,Female,Educated,Single,No,Dependent,175,1112.2757511447762,Private,33.822064534476354,21.63563569481708,0.0,12041.93656894628,1030.0056315958518,0
15052,19.89377751113676,,Maintenance,19,45,Female,Educated,Single,Yes,Dependent,137,1082.601345148143,Private,34.94647221719516,20.57245792853277,35.14209065847328,12688.994514642496,0.0,0
5275,21.518148346739935,5185.323629359468,Personal,27,20,Female,Educated,Single,Yes,Dependent,273,713.3513489052059,Private,35.12413221245937,22.17141624237384,84.52296842277649,3034.467068258296,1894.4202992641056,1
1131,18.889115872267496,2971.0790030269286,Maintenance,20,51,Female,Educated,Married,Yes,Dependent,220,609.5580004600644,,30.513757351760503,19.51638972790677,41.68799352705821,2448.363901020409,0.0,0
5622,17.36982959296553,552.0398811502255,Maintenance,32,44,Male,Educated,Single,Yes,Independent,92,794.0399976497017,Public,25.46977251363395,20.14630479447309,7.396132604564901,15406.974553783726,278.24840702948546,0
12663,18.646274313576495,300.0,Maintenance,21,39,Female,Educated,Single,Yes,Dependent,41,346.1210708786317,Private,25.191143031118298,19.08220900903952,42.09700466736935,3184.3105773157768,725.3232515221662,0
9123,15.548467065050865,,Maintenance,18,44,Male,Unknown/Other,Single,No,Independent,247,462.086365319841,Private,26.172606803796796,23.537351269863542,78.91234115390715,0.0,509.7462541745177,0
3076,17.882431306620436,2404.174442752628,Maintenance,8,49,Female,Unknown/Other,Single,No,Dependent,164,236.91922804517225,Public,29.734410710499866,20.96517394790016,53.03740038819936,0.0,0.0,0
5894,18.00263804490605,,Personal,29,57,Female,Educated,Married,No,Dependent,84,576.2334621539704,Private,28.889318750905883,19.36681232857798,37.70759287852978,0.0,1462.609690878318,0
3802,19.330430513442725,,Maintenance,7,54,Female,Unknown/Other,Married,Yes,Dependent,219,73.0,Public,30.49636219112189,22.524237550174185,72.07479657293777,5025.275027056986,249.3317378958982,0
16443,18.64791692850709,946.7776662307228,Personal,35,54,Female,Unknown/Other,Single,Yes,Dependent,54,413.8059020779667,Public,30.78689402407564,19.989399240067428,31.42852764072041,218.151385391986,956.0992668717488,0
4201,22.001154426406096,2687.9251409193675,Maintenance,31,37,Male,Unknown/Other,Married,Yes,Independent,41,853.0289727762711,Public,33.20575355788014,23.501064281897083,165.9961548581653,7015.644496253068,0.0,1
908,15.926003282889448,3800.376211555265,Personal,18,40,Female,Unknown/Other,Single,Yes,Independent,10,542.268407754657,Private,25.580379331438703,21.57540089125157,149.1673416505531,3785.9060479408136,50.96735974366345,0
9155,21.05820005772142,4599.535107849793,Maintenance,40,54,Female,Educated,Single,Yes,Dependent,129,913.9188014699724,Private,34.78717771284896,21.10352452123252,0.0,1431.9890952619426,0.0,0
